date,close,actual_returns
2015-04-06 10:15:00,25.18,0.0007949125596184992
2015-04-06 11:45:00,25.21,0.0011914217633042234
2015-04-06 12:00:00,25.18,-0.0011900039666798978
2015-04-06 13:30:00,25.2,0.000794281175536149
2015-04-06 14:15:00,25.22,0.0007936507936507908
2015-04-07 12:00:00,25.18,-0.0015860428231562196
2015-04-07 15:45:00,25.13,-0.0019857029388403724
2015-04-08 09:30:00,25.85,0.02865101472343823
2015-04-08 09:45:00,25.59,-0.0100580270793037
2015-04-09 10:00:00,25.74,0.0058616647127782695
2015-04-09 10:15:00,25.7,-0.0015540015540015384
2015-04-09 11:15:00,25.7,0.0
2015-04-09 11:45:00,25.68,-0.0007782101167315147
2015-04-09 12:15:00,25.78,0.003894080996884819
2015-04-09 12:45:00,25.77,-0.00038789759503499166
2015-04-09 13:15:00,25.79,0.0007760962359333323
2015-04-09 13:45:00,25.8,0.0003877471888329431
2015-04-09 14:00:00,25.8,0.0
2015-04-09 14:30:00,25.82,0.0007751937984497026
2015-04-10 09:45:00,25.83,0.0003872966692486379
2015-04-10 10:00:00,25.81,-0.0007742934572202431
2015-04-10 10:30:00,25.84,0.0011623401782254739
2015-04-10 10:45:00,25.79,-0.0019349845201238614
2015-04-10 11:30:00,25.84,0.0019387359441644936
2015-04-10 12:00:00,25.86,0.0007739938080495445
2015-04-10 13:15:00,25.9,0.0015467904098993568
2015-04-10 13:30:00,25.95,0.0019305019305020377
2015-04-10 15:45:00,25.89,-0.0023121387283236983
2015-04-13 09:30:00,26.17,0.010814986481266997
2015-04-13 11:00:00,26.06,-0.004203286205578971
2015-04-13 11:15:00,26.04,-0.0007674597083653367
2015-04-13 12:00:00,26.05,0.00038402457757302777
2015-04-13 12:45:00,26.03,-0.0007677543186179747
2015-04-13 13:45:00,26.0,-0.0011525163273147232
2015-04-13 15:00:00,25.99,-0.00038461538461542766
2015-04-14 09:30:00,25.89,-0.0038476337052711918
2015-04-14 10:45:00,25.82,-0.0027037466203166938
2015-04-14 11:00:00,25.86,0.0015491866769945517
2015-04-14 12:15:00,25.86,0.0
2015-04-14 12:30:00,25.87,0.0003866976024748947
2015-04-15 13:15:00,25.93,0.0023192887514495997
2015-04-15 14:15:00,26.02,0.0034708831469341117
2015-04-15 14:30:00,26.02,0.0
2015-04-15 14:45:00,26.02,0.0
2015-04-15 15:00:00,26.02,0.0
2015-04-15 15:30:00,25.96,-0.002305918524212136
2015-04-15 15:45:00,25.97,0.00038520801232655444
2015-04-16 09:30:00,26.01,0.0015402387370042625
2015-04-16 10:30:00,26.05,0.0015378700499808495
2015-04-16 13:45:00,26.16,0.004222648752399305
2015-04-16 15:00:00,26.12,-0.001529051987767538
2015-04-16 15:15:00,26.11,-0.0003828483920368386
2015-04-17 15:45:00,25.73,-0.014553810800459588
2015-04-27 09:30:00,26.35,0.024096385542168752
2015-04-27 11:30:00,26.3,-0.00189753320683117
2015-04-27 12:00:00,26.3,0.0
2015-04-27 12:15:00,26.25,-0.0019011406844107182
2015-04-29 12:45:00,25.8,-0.017142857142857126
2015-04-30 10:30:00,25.78,-0.0007751937984495916
2015-04-30 11:00:00,25.72,-0.002327385570209506
2015-04-30 13:15:00,25.79,0.0027216174183515296
2015-04-30 13:30:00,25.8,0.0003877471888329431
2015-04-30 15:00:00,25.7,-0.003875968992248069
2015-04-30 15:15:00,25.72,0.0007782101167315147
2015-05-04 10:30:00,26.05,0.012830482115085529
2015-05-04 11:15:00,26.05,0.0
2015-05-04 14:15:00,26.13,0.003071017274472121
2015-05-06 10:45:00,25.58,-0.021048603138155375
2015-05-06 11:15:00,25.55,-0.0011727912431586107
2015-06-02 12:30:00,24.89,-0.025831702544031332
2015-06-02 13:45:00,24.91,0.0008035355564484092
2015-06-02 14:00:00,24.91,0.0
2015-06-02 14:15:00,24.91,0.0
2015-06-03 10:00:00,24.73,-0.0072260136491368865
2015-06-03 10:15:00,24.79,0.0024262029923169948
2015-06-03 10:30:00,24.8,0.0004033884630900708
2015-06-03 10:45:00,24.8,0.0
2015-06-04 12:15:00,24.51,-0.011693548387096686
2015-06-08 15:45:00,24.34,-0.006935944512443948
2015-06-09 09:45:00,24.14,-0.008216926869350827
2015-06-09 10:30:00,24.14,0.0
2015-06-09 11:00:00,24.17,0.0012427506213754658
2015-06-09 13:15:00,24.21,0.001654944145635051
2015-06-09 15:45:00,24.24,0.0012391573729861882
2015-06-10 10:15:00,24.37,0.005363036303630553
2015-06-10 11:30:00,24.41,0.0016413623307345304
2015-06-11 09:45:00,24.43,0.0008193363375665896
2015-06-11 12:00:00,24.38,-0.002046663937781412
2015-06-11 12:15:00,24.38,0.0
2015-06-11 14:00:00,24.39,0.00041017227235440323
2015-06-11 14:15:00,24.39,0.0
2015-06-11 15:00:00,24.3,-0.0036900369003689537
2015-06-11 15:15:00,24.35,0.002057613168724215
2015-06-12 10:00:00,24.38,0.001232032854209253
2015-06-12 10:15:00,24.33,-0.002050861361772016
2015-06-12 11:00:00,24.25,-0.0032881216605014085
2015-06-12 11:45:00,24.36,0.004536082474226877
2015-06-15 10:15:00,24.06,-0.012315270935960632
2015-06-16 15:45:00,24.09,0.0012468827930174342
2015-06-17 11:45:00,24.04,-0.0020755500207555455
2015-06-19 11:00:00,24.2,0.006655574043261225
2015-06-19 14:30:00,24.14,-0.0024793388429751317
2015-06-19 15:30:00,24.05,-0.0037282518641259532
2015-06-22 15:45:00,24.37,0.013305613305613306
2015-06-23 10:00:00,24.66,0.011899876897825123
2015-06-23 11:30:00,24.66,0.0
2015-06-24 10:30:00,24.73,0.0028386050283859543
2015-06-24 15:00:00,24.59,-0.005661140315406432
2015-06-24 15:45:00,24.61,0.0008133387555917526
2015-06-25 10:45:00,24.46,-0.006095083299471726
2015-06-25 14:15:00,24.53,0.002861815208503593
2015-06-25 15:15:00,24.41,-0.00489196901752964
2015-06-26 09:45:00,24.43,0.0008193363375665896
2015-06-26 10:30:00,24.48,0.002046663937781412
2015-06-26 14:30:00,24.3,-0.007352941176470562
2015-06-30 11:45:00,24.04,-0.010699588477366295
2015-06-30 12:00:00,24.04,0.0
2015-06-30 12:15:00,24.04,0.0
2015-06-30 14:00:00,24.19,0.006239600665557399
2015-06-30 14:15:00,24.13,-0.0024803637866888106
2015-06-30 15:00:00,24.11,-0.0008288437629506706
2015-07-02 10:45:00,24.15,0.0016590626296142386
2015-07-02 15:15:00,24.13,-0.0008281573498964967
2015-07-02 15:45:00,24.11,-0.0008288437629506706
2015-07-06 10:00:00,23.49,-0.025715470759021142
2015-07-06 10:45:00,23.66,0.007237122179651001
2015-07-06 14:15:00,23.43,-0.009721048182586678
2015-07-06 14:30:00,23.34,-0.003841229193341844
2015-07-07 11:30:00,22.91,-0.018423307626392438
2015-07-07 13:45:00,23.04,0.005674378000873004
2015-07-07 15:00:00,23.17,0.0056423611111111605
2015-07-07 15:45:00,23.14,-0.0012947777298231156
2015-07-08 10:00:00,22.65,-0.021175453759723517
2015-07-08 12:00:00,22.66,0.00044150110375285045
2015-07-08 13:00:00,22.65,-0.00044130626654903526
2015-07-08 14:15:00,22.55,-0.004415011037527505
2015-07-08 15:00:00,22.53,-0.0008869179600886623
2015-07-08 15:30:00,22.5,-0.0013315579227697327
2015-07-08 15:45:00,22.43,-0.0031111111111111756
2015-07-14 09:45:00,23.47,0.04636647347302714
2015-07-14 10:00:00,23.45,-0.000852151682999569
2015-07-14 10:45:00,23.47,0.0008528784648187404
2015-07-14 11:15:00,23.53,0.002556455048998929
2015-07-14 11:30:00,23.54,0.0004249893752654721
2015-07-14 13:00:00,23.56,0.000849617672047609
2015-07-14 14:00:00,23.54,-0.000848896434634927
2015-07-14 14:45:00,23.56,0.000849617672047609
2015-07-16 11:45:00,23.67,0.004668930390492543
2015-07-17 11:30:00,23.57,-0.0042247570764681885
2015-07-20 15:45:00,23.54,-0.0012728044123886395
2015-07-22 10:45:00,23.28,-0.011045029736618472
2015-07-23 15:15:00,23.08,-0.0085910652920963
2015-07-24 09:45:00,22.96,-0.005199306759098632
2015-07-24 10:15:00,22.91,-0.002177700348432121
2015-07-27 11:45:00,22.6,-0.013531209079004736
2015-07-27 12:30:00,22.52,-0.0035398230088495852
2015-07-27 13:45:00,22.46,-0.002664298401420906
2015-07-27 15:45:00,22.54,0.003561887800534125
2015-07-28 13:15:00,22.62,0.003549245785270605
2015-07-28 14:45:00,22.63,0.0004420866489831532
2015-07-29 09:30:00,22.6,-0.001325673884224332
2015-07-29 10:00:00,22.69,0.0039823008849557695
2015-07-29 13:45:00,22.84,0.00661084178051996
2015-07-30 10:30:00,22.74,-0.004378283712784703
2015-07-30 10:45:00,22.68,-0.0026385224274405594
2015-07-31 11:15:00,22.98,0.013227513227513255
2015-07-31 11:45:00,22.98,0.0
2015-08-03 09:30:00,22.66,-0.013925152306353383
2015-08-03 10:15:00,22.6,-0.0026478375992938785
2015-08-03 10:30:00,22.65,0.0022123893805308104
2015-08-03 10:45:00,22.67,0.0008830022075057009
2015-08-03 11:00:00,22.68,0.00044111160123505577
2015-08-03 12:00:00,22.74,0.002645502645502562
2015-08-03 15:45:00,22.66,-0.0035180299032541162
2015-08-05 10:30:00,22.95,0.01279788172992058
2015-08-05 11:00:00,22.95,0.0
2015-08-05 11:45:00,22.92,-0.0013071895424835445
2015-08-05 13:15:00,22.86,-0.002617801047120505
2015-08-05 14:45:00,22.87,0.0004374453193352057
2015-08-06 10:00:00,22.64,-0.010056843025798012
2015-08-06 12:15:00,22.58,-0.0026501766784453595
2015-08-07 11:30:00,22.48,-0.004428697962798878
2015-08-07 15:30:00,22.5,0.000889679715302405
2015-08-11 12:00:00,22.44,-0.002666666666666595
2015-08-12 09:30:00,22.13,-0.013814616755793319
2015-08-12 09:45:00,22.08,-0.00225937641211027
2015-08-12 10:00:00,22.09,0.00045289855072461194
2015-08-12 10:15:00,22.09,0.0
2015-08-12 10:30:00,22.11,0.0009053870529651675
2015-08-12 11:00:00,22.09,-0.0009045680687471691
2015-08-12 11:30:00,22.07,-0.0009053870529651675
2015-08-12 13:00:00,22.15,0.0036248300860897142
2015-08-12 13:15:00,22.11,-0.0018058690744920947
2015-08-12 13:45:00,22.13,0.0009045680687471691
2015-08-12 14:45:00,22.13,0.0
2015-08-12 15:30:00,22.24,0.004970628106642616
2015-08-13 09:30:00,22.15,-0.004046762589928088
2015-08-13 10:15:00,22.21,0.0027088036117381975
2015-08-13 11:15:00,22.26,0.002251238180999593
2015-08-13 13:30:00,22.3,0.0017969451931716396
2015-08-13 14:00:00,22.3,0.0
2015-08-14 11:30:00,22.29,-0.0004484304932735883
2015-08-14 12:00:00,22.23,-0.0026917900403767847
2015-08-14 13:00:00,22.25,0.0008996851102114345
2015-08-14 15:00:00,22.28,0.001348314606741674
2015-08-14 15:15:00,22.28,0.0
2015-08-14 15:45:00,22.24,-0.0017953321364453378
2015-08-21 10:30:00,21.1,-0.0512589928057553
2015-08-21 10:45:00,21.1,0.0
2015-08-21 11:30:00,21.02,-0.0037914691943128354
2015-08-21 12:00:00,21.04,0.0009514747859180606
2015-08-21 14:15:00,20.97,-0.0033269961977185902
2015-08-21 14:30:00,20.97,0.0
2015-08-21 15:30:00,20.73,-0.011444921316165924
2015-08-21 15:45:00,20.76,0.0014471780028944004
2015-08-25 10:45:00,20.75,-0.0004816955684008306
2015-08-25 13:15:00,20.71,-0.001927710843373398
2015-08-25 15:00:00,20.58,-0.0062771607918881145
2015-08-25 15:45:00,20.29,-0.014091350826044624
2015-08-27 09:45:00,21.23,0.046328240512567787
2015-08-27 10:15:00,21.21,-0.0009420631182288641
2015-08-27 10:30:00,21.24,0.0014144271570013522
2015-08-27 10:45:00,21.33,0.004237288135593209
2015-08-27 11:00:00,21.39,0.002812939521800395
2015-08-27 11:45:00,21.42,0.0014025245441795509
2015-08-27 12:15:00,21.48,0.0028011204481792618
2015-08-27 13:15:00,21.56,0.003724394785847185
2015-08-27 14:30:00,21.44,-0.0055658627087197265
2015-08-27 15:30:00,21.42,-0.000932835820895539
2015-08-28 11:30:00,21.45,0.0014005602240896309
2015-08-28 14:15:00,21.33,-0.005594405594405605
2015-08-28 14:45:00,21.36,0.0014064697609001975
2015-08-28 15:45:00,21.38,0.000936329588014928
2015-09-01 09:30:00,20.86,-0.024321796071094415
2015-09-01 10:15:00,20.76,-0.004793863854266389
2015-09-01 13:15:00,20.65,-0.005298651252408582
2015-09-01 14:30:00,20.69,0.0019370460048426796
2015-09-01 15:00:00,20.68,-0.00048332527791206115
2015-09-01 15:45:00,20.68,0.0
2015-09-04 11:15:00,20.77,0.004352030947775587
2015-09-04 11:30:00,20.76,-0.000481463649494418
2015-09-04 13:45:00,20.61,-0.007225433526011682
2015-09-04 14:15:00,20.56,-0.002426006792819013
2015-09-04 14:45:00,20.54,-0.0009727626459143934
2015-09-11 12:15:00,21.31,0.03748782862706901
2015-09-11 13:45:00,21.3,-0.000469263256686947
2015-09-11 14:15:00,21.3,0.0
2015-09-11 14:45:00,21.33,0.0014084507042251282
2015-09-11 15:45:00,21.35,0.0009376465072667983
2015-09-14 10:30:00,21.28,-0.003278688524590123
2015-09-14 11:00:00,21.27,-0.00046992481203012026
2015-09-14 13:15:00,21.21,-0.0028208744710859213
2015-09-14 13:45:00,21.26,0.0023573785950024018
2015-09-14 15:45:00,21.22,-0.0018814675446849893
2015-09-15 10:45:00,21.45,0.01083883129123464
2015-09-15 11:00:00,21.45,0.0
2015-09-15 14:00:00,21.5,0.002331002331002363
2015-09-15 15:45:00,21.51,0.00046511627906986597
2015-09-17 10:15:00,21.8,0.01348210134821004
2015-09-17 11:30:00,21.79,-0.0004587155963303724
2015-09-17 12:30:00,21.79,0.0
2015-09-17 13:00:00,21.81,0.0009178522257915489
2015-09-17 15:30:00,21.89,0.003668042182485287
2015-09-17 15:45:00,21.78,-0.005025125628140725
2015-09-29 15:30:00,20.44,-0.06152433425160697
2015-09-30 14:45:00,20.82,0.018590998043052753
2015-10-02 09:30:00,20.91,0.004322766570605152
2015-10-02 10:30:00,20.94,0.0014347202295552641
2015-10-02 11:30:00,21.11,0.008118433619866305
2015-10-02 14:45:00,21.3,0.009000473709142698
2015-10-02 15:15:00,21.489,0.008873239436619773
2015-10-02 15:30:00,21.49,4.6535436734940205e-05
2015-10-02 15:45:00,21.43,-0.0027919962773382823
2015-10-05 09:45:00,21.72,0.013532431171255244
2015-10-05 11:30:00,21.77,0.002302025782688899
2015-10-05 13:15:00,21.75,-0.0009186954524574853
2015-10-05 14:30:00,21.77,0.0009195402298849409
2015-10-05 14:45:00,21.83,0.002756086357372567
2015-10-05 15:45:00,21.78,-0.0022904260192394554
2015-10-06 10:00:00,21.85,0.003213957759412356
2015-10-06 15:30:00,21.74,-0.005034324942791879
2015-10-06 15:45:00,21.71,-0.001379944802207822
2015-10-07 09:45:00,22.22,0.02349147858129874
2015-10-07 10:15:00,22.39,0.007650765076507637
2015-10-07 11:00:00,22.25,-0.00625279142474322
2015-10-07 11:45:00,22.12,-0.00584269662921344
2015-10-07 14:30:00,22.23,0.004972875226039841
2015-10-07 14:45:00,22.22,-0.00044984255510582827
2015-10-07 15:00:00,22.24,0.0009000900090008201
2015-10-07 15:30:00,22.18,-0.0026978417266186883
2015-10-07 15:45:00,22.2,0.0009017132551847329
2015-10-08 09:45:00,22.26,0.002702702702702897
2015-10-08 10:00:00,22.28,0.0008984725965857088
2015-10-08 10:45:00,22.26,-0.0008976660682226134
2015-10-08 11:00:00,22.12,-0.0062893081761006275
2015-10-08 11:30:00,22.28,0.00723327305605781
2015-10-08 13:45:00,22.32,0.0017953321364452268
2015-10-08 15:45:00,22.5,0.008064516129032251
2015-10-12 15:30:00,22.35,-0.006666666666666599
2015-10-13 13:30:00,22.19,-0.007158836689038051
2015-10-13 13:45:00,22.22,0.0013519603424965165
2015-10-13 15:15:00,22.15,-0.0031503150315032036
2015-10-13 15:45:00,22.14,-0.0004514672686228849
2015-10-14 12:30:00,22.16,0.0009033423667570428
2015-10-15 11:15:00,22.28,0.005415162454873723
2015-10-19 12:15:00,22.43,0.006732495511669656
2015-10-19 13:15:00,22.43,0.0
2015-10-19 15:45:00,22.48,0.0022291573785109264
2015-10-21 09:45:00,22.48,0.0
2015-10-21 11:45:00,22.42,-0.002669039145907437
2015-10-21 15:45:00,22.29,-0.005798394290811859
2015-10-26 10:45:00,22.63,0.015253476895468854
2015-10-26 11:45:00,22.63,0.0
2015-10-26 14:00:00,22.54,-0.00397702165267344
2015-10-26 14:15:00,22.56,0.0008873114463177068
2015-10-27 11:15:00,22.36,-0.00886524822695034
2015-10-27 11:30:00,22.41,0.0022361359570661765
2015-10-27 12:15:00,22.4,-0.00044622936189209206
2015-10-27 13:45:00,22.29,-0.004910714285714213
2015-10-27 15:15:00,22.4,0.004934948407357531
2015-10-27 15:45:00,22.41,0.0004464285714287364
2015-10-28 11:30:00,22.45,0.0017849174475679241
2015-10-28 15:45:00,22.2,-0.011135857461024523
2015-10-29 13:45:00,22.04,-0.007207207207207245
2015-10-29 14:00:00,22.05,0.00045372050816694376
2015-10-29 14:15:00,22.05,0.0
2015-10-29 14:30:00,22.03,-0.0009070294784579991
2015-10-29 14:45:00,22.04,0.00045392646391273495
2015-10-29 15:00:00,22.01,-0.0013611615245008313
2015-10-29 15:15:00,22.02,0.0004543389368467654
2015-10-29 15:30:00,22.02,0.0
2015-10-29 15:45:00,22.02,0.0
2015-10-30 11:45:00,21.99,-0.0013623978201635634
2015-10-30 13:00:00,22.02,0.0013642564802183177
2015-11-03 10:15:00,22.45,0.01952770208900989
2015-11-03 10:45:00,22.46,0.00044543429844101645
2015-11-03 11:45:00,22.5,0.0017809439002671734
2015-11-03 12:15:00,22.49,-0.0004444444444444695
2015-11-03 14:30:00,22.66,0.007558915073365924
2015-11-03 15:00:00,22.62,-0.001765225066195919
2015-11-03 15:30:00,22.62,0.0
2015-11-03 15:45:00,22.57,-0.002210433244915988
2015-11-04 10:00:00,22.7,0.005759858218874481
2015-11-04 10:30:00,22.63,-0.003083700440528636
2015-11-04 10:45:00,22.65,0.0008837825894829621
2015-11-04 12:30:00,22.55,-0.004415011037527505
2015-11-04 14:30:00,22.49,-0.002660753880266209
2015-11-04 14:45:00,22.53,0.0017785682525568447
2015-11-04 15:00:00,22.49,-0.001775410563693014
2015-11-04 15:15:00,22.51,0.0008892841262784223
2015-11-05 10:00:00,22.52,0.0004442470013326094
2015-11-05 10:30:00,22.45,-0.003108348134991168
2015-11-05 11:00:00,22.41,-0.0017817371937638438
2015-11-05 13:30:00,22.61,0.008924587237840287
2015-11-05 14:00:00,22.6,-0.0004422821760282636
2015-11-05 15:30:00,22.551,-0.0021681415929204473
2015-11-09 12:00:00,21.93,-0.02753758148197416
2015-11-09 12:15:00,21.98,0.002279981760145988
2015-11-09 12:30:00,21.99,0.00045495905368508893
2015-11-11 15:15:00,21.8,-0.008640291041382309
2015-11-12 13:45:00,21.84,0.0018348623853210455
2015-11-12 15:00:00,21.75,-0.004120879120879106
2015-11-12 15:45:00,21.66,-0.004137931034482789
2015-11-17 10:45:00,21.82,0.007386888273314796
2015-11-17 11:15:00,21.78,-0.0018331805682859637
2015-11-17 11:30:00,21.81,0.0013774104683195176
2015-11-17 11:45:00,21.82,0.0004585052728107719
2015-11-17 12:00:00,21.81,-0.00045829514207151867
2015-11-17 12:15:00,21.78,-0.0013755158184317606
2015-11-17 13:15:00,21.77,-0.00045913682277320955
2015-11-17 14:00:00,21.75,-0.0009186954524574853
2015-11-17 14:30:00,21.72,-0.0013793103448276334
2015-11-17 14:45:00,21.72,0.0
2015-11-17 15:45:00,21.66,-0.0027624309392264568
2015-11-19 10:00:00,21.87,0.00969529085872578
2015-11-19 10:45:00,21.97,0.004572473708276181
2015-11-19 11:30:00,22.01,0.001820664542558248
2015-11-19 11:45:00,21.94,-0.003180372557928246
2015-11-19 12:30:00,21.9,-0.001823154056517895
2015-11-19 13:00:00,22.02,0.005479452054794498
2015-11-23 10:30:00,22.13,0.004995458673932696
2015-11-23 12:00:00,22.06,-0.0031631269769544224
2015-11-23 12:15:00,22.12,0.0027198549410698547
2015-11-23 12:30:00,22.03,-0.004068716094032587
2015-11-23 13:15:00,22.1,0.003177485247390033
2015-11-23 13:30:00,22.14,0.0018099547511312153
2015-11-23 13:45:00,22.08,-0.0027100271002711285
2015-11-23 15:00:00,22.06,-0.0009057971014492239
2015-11-25 12:15:00,21.93,-0.005893019038984537
2015-11-25 12:30:00,21.92,-0.0004559963520290866
2015-11-25 12:45:00,21.93,0.00045620437956195303
2015-11-25 15:45:00,21.91,-0.0009119927040583953
2015-11-27 11:45:00,21.67,-0.010953902327704212
2015-11-27 12:00:00,21.66,-0.00046146746654363024
2015-12-01 10:30:00,21.76,0.004616805170821747
2015-12-01 12:30:00,21.74,-0.0009191176470589868
2015-12-01 12:45:00,21.74,0.0
2015-12-01 13:00:00,21.74,0.0
2015-12-01 13:15:00,21.71,-0.001379944802207822
2015-12-01 13:30:00,21.72,0.0004606172270842368
2015-12-01 14:00:00,21.77,0.002302025782688899
2015-12-01 14:15:00,21.74,-0.0013780431786862835
2015-12-01 14:45:00,21.79,0.0022999080036798514
2015-12-01 15:00:00,21.77,-0.0009178522257916599
2015-12-03 10:30:00,20.77,-0.045934772622875486
2015-12-03 10:45:00,20.78,0.000481463649494529
2015-12-03 11:00:00,20.79,0.00048123195380167516
2015-12-03 11:15:00,20.82,0.0014430014430015792
2015-12-03 13:30:00,20.69,-0.006243996157540788
2015-12-03 14:45:00,20.56,-0.006283228612856573
2015-12-03 15:45:00,20.57,0.0004863813229571967
2015-12-08 10:00:00,20.22,-0.017015070491006368
2015-12-08 10:15:00,20.21,-0.0004945598417407382
2015-12-08 11:15:00,20.37,0.007916872835230127
2015-12-08 11:30:00,20.33,-0.0019636720667649543
2015-12-08 11:45:00,20.32,-0.0004918839153958965
2015-12-08 12:00:00,20.3,-0.0009842519685039353
2015-12-08 12:15:00,20.27,-0.001477832512315369
2015-12-08 13:00:00,20.3,0.0014800197335964604
2015-12-08 13:15:00,20.25,-0.0024630541871921707
2015-12-08 13:30:00,20.29,0.0019753086419753707
2015-12-08 14:15:00,20.31,0.0009857072449481752
2015-12-08 14:30:00,20.34,0.001477104874446189
