date,close,Actual Returns,SMA_Fast,SMA_Slow,Signal,Strategy Returns
2015-04-10 15:45:00,25.89,-0.0023121387283236983,25.9,24.8077,-1.0,-0.0023121387283236983
2015-04-13 09:30:00,26.17,0.010814986481266997,25.9775,24.829199999999997,1.0,-0.010814986481266997
2015-04-13 11:00:00,26.06,-0.004203286205578971,26.017500000000002,24.846200000000003,-1.0,-0.004203286205578971
2015-04-13 11:15:00,26.04,-0.0007674597083653367,26.04,24.861200000000004,-1.0,0.0007674597083653367
2015-04-13 12:00:00,26.05,0.00038402457757302777,26.08,24.8765,1.0,-0.00038402457757302777
2015-04-13 12:45:00,26.03,-0.0007677543186179747,26.045,24.8913,-1.0,-0.0007677543186179747
2015-04-13 13:45:00,26.0,-0.0011525163273147232,26.03,24.9056,-1.0,0.0011525163273147232
2015-04-13 15:00:00,25.99,-0.00038461538461542766,26.017500000000002,24.9202,-1.0,0.00038461538461542766
2015-04-14 09:30:00,25.89,-0.0038476337052711918,25.977500000000003,24.9338,-1.0,0.0038476337052711918
2015-04-14 10:45:00,25.82,-0.0027037466203166938,25.924999999999997,24.9467,-1.0,0.0027037466203166938
2015-04-14 11:00:00,25.86,0.0015491866769945517,25.889999999999997,24.9601,1.0,-0.0015491866769945517
2015-04-14 12:15:00,25.86,0.0,25.857499999999998,24.973900000000004,1.0,0.0
2015-04-14 12:30:00,25.87,0.0003866976024748947,25.8525,24.9876,1.0,0.0003866976024748947
2015-04-15 13:15:00,25.93,0.0023192887514495997,25.880000000000003,25.0019,1.0,0.0023192887514495997
2015-04-15 14:15:00,26.02,0.0034708831469341117,25.92,25.0177,1.0,0.0034708831469341117
2015-04-15 14:30:00,26.02,0.0,25.96,25.0335,1.0,0.0
2015-04-15 14:45:00,26.02,0.0,25.9975,25.0491,1.0,0.0
2015-04-15 15:00:00,26.02,0.0,26.020000000000003,25.0644,1.0,0.0
2015-04-15 15:30:00,25.96,-0.002305918524212136,26.005,25.0768,-1.0,-0.002305918524212136
2015-04-15 15:45:00,25.97,0.00038520801232655444,25.9925,25.089100000000002,1.0,-0.00038520801232655444
2015-04-16 09:30:00,26.01,0.0015402387370042625,25.990000000000002,25.102199999999996,1.0,0.0015402387370042625
2015-04-16 10:30:00,26.05,0.0015378700499808495,25.9975,25.1159,1.0,0.0015378700499808495
2015-04-16 13:45:00,26.16,0.004222648752399305,26.0475,25.139400000000002,1.0,0.004222648752399305
2015-04-16 15:00:00,26.12,-0.001529051987767538,26.085,25.162300000000002,-1.0,-0.001529051987767538
2015-04-16 15:15:00,26.11,-0.0003828483920368386,26.11,25.183899999999998,-1.0,0.0003828483920368386
2015-04-17 15:45:00,25.73,-0.014553810800459588,26.03,25.2033,-1.0,0.014553810800459588
2015-04-27 09:30:00,26.35,0.024096385542168752,26.0775,25.2289,1.0,-0.024096385542168752
2015-04-27 11:30:00,26.3,-0.00189753320683117,26.122500000000002,25.253899999999998,-1.0,-0.00189753320683117
2015-04-27 12:00:00,26.3,0.0,26.17,25.278499999999998,1.0,-0.0
2015-04-27 12:15:00,26.25,-0.0019011406844107182,26.3,25.300499999999996,-1.0,-0.0019011406844107182
2015-04-29 12:45:00,25.8,-0.017142857142857126,26.1625,25.3181,-1.0,0.017142857142857126
2015-04-30 10:30:00,25.78,-0.0007751937984495916,26.0325,25.335800000000003,-1.0,0.0007751937984495916
2015-04-30 11:00:00,25.72,-0.002327385570209506,25.8875,25.352899999999998,-1.0,0.002327385570209506
2015-04-30 13:15:00,25.79,0.0027216174183515296,25.7725,25.3706,1.0,-0.0027216174183515296
2015-04-30 13:30:00,25.8,0.0003877471888329431,25.7725,25.3882,1.0,0.0003877471888329431
2015-04-30 15:00:00,25.7,-0.003875968992248069,25.752499999999998,25.4048,-1.0,-0.003875968992248069
2015-04-30 15:15:00,25.72,0.0007782101167315147,25.752499999999998,25.421400000000002,1.0,-0.0007782101167315147
2015-05-04 10:30:00,26.05,0.012830482115085529,25.817500000000003,25.441300000000002,1.0,0.012830482115085529
2015-05-04 11:15:00,26.05,0.0,25.88,25.460900000000002,1.0,0.0
2015-05-04 14:15:00,26.13,0.003071017274472121,25.987499999999997,25.481200000000005,1.0,0.003071017274472121
2015-05-06 10:45:00,25.58,-0.021048603138155375,25.952499999999997,25.4953,-1.0,-0.021048603138155375
2015-05-06 11:15:00,25.55,-0.0011727912431586107,25.8275,25.5091,-1.0,0.0011727912431586107
2015-06-02 12:30:00,24.89,-0.025831702544031332,25.5375,25.513300000000005,-1.0,0.025831702544031332
2015-06-02 13:45:00,24.91,0.0008035355564484092,25.2325,25.519900000000003,1.0,-0.0008035355564484092
2015-06-02 14:00:00,24.91,0.0,25.065,25.5288,1.0,0.0
2015-06-02 14:15:00,24.91,0.0,24.905,25.5377,1.0,0.0
2015-06-03 10:00:00,24.73,-0.0072260136491368865,24.865,25.5448,-1.0,-0.0072260136491368865
2015-06-03 10:15:00,24.79,0.0024262029923169948,24.835,25.547000000000004,1.0,-0.0024262029923169948
2015-06-03 10:30:00,24.8,0.0004033884630900708,24.8075,25.5491,1.0,0.0004033884630900708
2015-06-03 10:45:00,24.8,0.0,24.78,25.5489,1.0,0.0
2015-06-04 12:15:00,24.51,-0.011693548387096686,24.725,25.545499999999997,-1.0,-0.011693548387096686
2015-06-08 15:45:00,24.34,-0.006935944512443948,24.612500000000004,25.5399,-1.0,0.006935944512443948
2015-06-09 09:45:00,24.14,-0.008216926869350827,24.447499999999998,25.5324,-1.0,0.008216926869350827
2015-06-09 10:30:00,24.14,0.0,24.2825,25.524700000000003,1.0,-0.0
2015-06-09 11:00:00,24.17,0.0012427506213754658,24.197499999999998,25.5174,1.0,0.0012427506213754658
2015-06-09 13:15:00,24.21,0.001654944145635051,24.165,25.5106,1.0,0.001654944145635051
2015-06-09 15:45:00,24.24,0.0012391573729861882,24.19,25.504,1.0,0.0012391573729861882
2015-06-10 10:15:00,24.37,0.005363036303630553,24.247500000000002,25.4986,1.0,0.005363036303630553
2015-06-10 11:30:00,24.41,0.0016413623307345304,24.307499999999997,25.493599999999997,1.0,0.0016413623307345304
2015-06-11 09:45:00,24.43,0.0008193363375665896,24.3625,25.488700000000005,1.0,0.0008193363375665896
2015-06-11 12:00:00,24.38,-0.002046663937781412,24.3975,25.483400000000003,-1.0,-0.002046663937781412
2015-06-11 12:15:00,24.38,0.0,24.4,25.4783,1.0,-0.0
2015-06-11 14:00:00,24.39,0.00041017227235440323,24.395,25.472900000000003,1.0,0.00041017227235440323
2015-06-11 14:15:00,24.39,0.0,24.384999999999998,25.4677,1.0,0.0
2015-06-11 15:00:00,24.3,-0.0036900369003689537,24.365000000000002,25.461499999999997,-1.0,-0.0036900369003689537
2015-06-11 15:15:00,24.35,0.002057613168724215,24.3575,25.455800000000004,1.0,-0.002057613168724215
2015-06-12 10:00:00,24.38,0.001232032854209253,24.355,25.4504,1.0,0.001232032854209253
2015-06-12 10:15:00,24.33,-0.002050861361772016,24.34,25.4445,-1.0,-0.002050861361772016
2015-06-12 11:00:00,24.25,-0.0032881216605014085,24.3275,25.437600000000003,-1.0,0.0032881216605014085
2015-06-12 11:45:00,24.36,0.004536082474226877,24.33,25.4317,1.0,-0.004536082474226877
2015-06-15 10:15:00,24.06,-0.012315270935960632,24.25,25.4225,-1.0,-0.012315270935960632
2015-06-16 15:45:00,24.09,0.0012468827930174342,24.19,25.4118,1.0,-0.0012468827930174342
2015-06-17 11:45:00,24.04,-0.0020755500207555455,24.1375,25.4006,-1.0,-0.0020755500207555455
2015-06-19 11:00:00,24.2,0.006655574043261225,24.0975,25.390800000000002,1.0,-0.006655574043261225
2015-06-19 14:30:00,24.14,-0.0024793388429751317,24.1175,25.380100000000002,-1.0,-0.0024793388429751317
2015-06-19 15:30:00,24.05,-0.0037282518641259532,24.107499999999998,25.368799999999997,-1.0,0.0037282518641259532
2015-06-22 15:45:00,24.37,0.013305613305613306,24.19,25.360500000000002,1.0,-0.013305613305613306
2015-06-23 10:00:00,24.66,0.011899876897825123,24.305,25.354899999999997,1.0,0.011899876897825123
2015-06-23 11:30:00,24.66,0.0,24.435000000000002,25.3497,1.0,0.0
2015-06-24 10:30:00,24.73,0.0028386050283859543,24.605,25.345699999999997,1.0,0.0028386050283859543
2015-06-24 15:00:00,24.59,-0.005661140315406432,24.66,25.333099999999998,-1.0,-0.005661140315406432
2015-06-24 15:45:00,24.61,0.0008133387555917526,24.6475,25.323300000000003,1.0,-0.0008133387555917526
2015-06-25 10:45:00,24.46,-0.006095083299471726,24.597500000000004,25.3105,-1.0,-0.006095083299471726
2015-06-25 14:15:00,24.53,0.002861815208503593,24.5475,25.2988,1.0,-0.002861815208503593
2015-06-25 15:15:00,24.41,-0.00489196901752964,24.5025,25.285899999999998,-1.0,-0.00489196901752964
2015-06-26 09:45:00,24.43,0.0008193363375665896,24.4575,25.273400000000002,1.0,-0.0008193363375665896
2015-06-26 10:30:00,24.48,0.002046663937781412,24.462500000000002,25.2604,1.0,0.002046663937781412
2015-06-26 14:30:00,24.3,-0.007352941176470562,24.404999999999998,25.245699999999996,-1.0,-0.007352941176470562
2015-06-30 11:45:00,24.04,-0.010699588477366295,24.3125,25.228199999999998,-1.0,0.010699588477366295
2015-06-30 12:00:00,24.04,0.0,24.215,25.210600000000003,1.0,-0.0
2015-06-30 12:15:00,24.04,0.0,24.105,25.193,1.0,0.0
2015-06-30 14:00:00,24.19,0.006239600665557399,24.0775,25.1767,1.0,0.006239600665557399
2015-06-30 14:15:00,24.13,-0.0024803637866888106,24.099999999999998,25.159699999999997,-1.0,-0.0024803637866888106
2015-06-30 15:00:00,24.11,-0.0008288437629506706,24.1175,25.1427,-1.0,0.0008288437629506706
2015-07-02 10:45:00,24.15,0.0016590626296142386,24.145,25.125799999999998,1.0,-0.0016590626296142386
2015-07-02 15:15:00,24.13,-0.0008281573498964967,24.13,25.1092,-1.0,-0.0008281573498964967
2015-07-02 15:45:00,24.11,-0.0008288437629506706,24.125,25.0919,-1.0,0.0008288437629506706
2015-07-06 10:00:00,23.49,-0.025715470759021142,23.97,25.0682,-1.0,0.025715470759021142
2015-07-06 10:45:00,23.66,0.007237122179651001,23.847499999999997,25.0458,1.0,-0.007237122179651001
2015-07-06 14:15:00,23.43,-0.009721048182586678,23.6725,25.020599999999998,-1.0,-0.009721048182586678
2015-07-06 14:30:00,23.34,-0.003841229193341844,23.48,24.995099999999997,-1.0,0.003841229193341844
2015-07-07 11:30:00,22.91,-0.018423307626392438,23.335,24.9625,-1.0,0.018423307626392438
2015-07-07 13:45:00,23.04,0.005674378000873004,23.18,24.932299999999994,1.0,-0.005674378000873004
2015-07-07 15:00:00,23.17,0.0056423611111111605,23.115000000000002,24.903599999999997,1.0,0.0056423611111111605
2015-07-07 15:45:00,23.14,-0.0012947777298231156,23.064999999999998,24.8745,-1.0,-0.0012947777298231156
2015-07-08 10:00:00,22.65,-0.021175453759723517,23.0,24.8407,-1.0,0.021175453759723517
2015-07-08 12:00:00,22.66,0.00044150110375285045,22.905,24.8073,1.0,-0.00044150110375285045
2015-07-08 13:00:00,22.65,-0.00044130626654903526,22.775,24.773900000000005,-1.0,-0.00044130626654903526
2015-07-08 14:15:00,22.55,-0.004415011037527505,22.6275,24.740499999999997,-1.0,0.004415011037527505
2015-07-08 15:00:00,22.53,-0.0008869179600886623,22.5975,24.707600000000003,-1.0,0.0008869179600886623
2015-07-08 15:30:00,22.5,-0.0013315579227697327,22.5575,24.674,-1.0,0.0013315579227697327
2015-07-08 15:45:00,22.43,-0.0031111111111111756,22.502499999999998,24.639699999999998,-1.0,0.0031111111111111756
2015-07-14 09:45:00,23.47,0.04636647347302714,22.7325,24.615699999999997,1.0,-0.04636647347302714
2015-07-14 10:00:00,23.45,-0.000852151682999569,22.9625,24.5909,-1.0,-0.000852151682999569
2015-07-14 10:45:00,23.47,0.0008528784648187404,23.205,24.5654,1.0,-0.0008528784648187404
2015-07-14 11:15:00,23.53,0.002556455048998929,23.479999999999997,24.5405,1.0,0.002556455048998929
2015-07-14 11:30:00,23.54,0.0004249893752654721,23.4975,24.515700000000002,1.0,0.0004249893752654721
2015-07-14 13:00:00,23.56,0.000849617672047609,23.525,24.491100000000003,1.0,0.000849617672047609
2015-07-14 14:00:00,23.54,-0.000848896434634927,23.5425,24.4669,-1.0,-0.000848896434634927
2015-07-14 14:45:00,23.56,0.000849617672047609,23.55,24.4428,1.0,-0.000849617672047609
2015-07-16 11:45:00,23.67,0.004668930390492543,23.5825,24.4194,1.0,0.004668930390492543
2015-07-17 11:30:00,23.57,-0.0042247570764681885,23.585,24.3946,-1.0,-0.0042247570764681885
2015-07-20 15:45:00,23.54,-0.0012728044123886395,23.585,24.3684,-1.0,0.0012728044123886395
2015-07-22 10:45:00,23.28,-0.011045029736618472,23.515,24.34,-1.0,0.011045029736618472
2015-07-23 15:15:00,23.08,-0.0085910652920963,23.3675,24.309700000000003,-1.0,0.0085910652920963
2015-07-24 09:45:00,22.96,-0.005199306759098632,23.215,24.281999999999996,-1.0,0.005199306759098632
2015-07-24 10:15:00,22.91,-0.002177700348432121,23.057499999999997,24.247600000000002,-1.0,0.002177700348432121
2015-07-27 11:45:00,22.6,-0.013531209079004736,22.8875,24.2106,-1.0,0.013531209079004736
2015-07-27 12:30:00,22.52,-0.0035398230088495852,22.7475,24.172800000000002,-1.0,0.0035398230088495852
2015-07-27 13:45:00,22.46,-0.002664298401420906,22.622500000000002,24.134900000000002,-1.0,0.002664298401420906
2015-07-27 15:45:00,22.54,0.003561887800534125,22.53,24.1023,1.0,-0.003561887800534125
2015-07-28 13:15:00,22.62,0.003549245785270605,22.535,24.0707,1.0,0.003549245785270605
2015-07-28 14:45:00,22.63,0.0004420866489831532,22.5625,24.0398,1.0,0.0004420866489831532
2015-07-29 09:30:00,22.6,-0.001325673884224332,22.5975,24.0079,-1.0,-0.001325673884224332
2015-07-29 10:00:00,22.69,0.0039823008849557695,22.635,23.976799999999997,1.0,-0.0039823008849557695
2015-07-29 13:45:00,22.84,0.00661084178051996,22.69,23.9482,1.0,0.00661084178051996
2015-07-30 10:30:00,22.74,-0.004378283712784703,22.7175,23.9184,-1.0,-0.004378283712784703
2015-07-30 10:45:00,22.68,-0.0026385224274405594,22.737499999999997,23.884700000000002,-1.0,0.0026385224274405594
2015-07-31 11:15:00,22.98,0.013227513227513255,22.81,23.854,1.0,-0.013227513227513255
2015-07-31 11:45:00,22.98,0.0,22.845,23.8225,1.0,0.0
2015-08-03 09:30:00,22.66,-0.013925152306353383,22.825,23.7933,-1.0,-0.013925152306353383
2015-08-03 10:15:00,22.6,-0.0026478375992938785,22.805000000000003,23.7638,-1.0,0.0026478375992938785
2015-08-03 10:30:00,22.65,0.0022123893805308104,22.7225,23.7414,1.0,-0.0022123893805308104
2015-08-03 10:45:00,22.67,0.0008830022075057009,22.645,23.719,1.0,0.0008830022075057009
2015-08-03 11:00:00,22.68,0.00044111160123505577,22.650000000000002,23.6967,1.0,0.00044111160123505577
2015-08-03 12:00:00,22.74,0.002645502645502562,22.685,23.675,1.0,0.002645502645502562
2015-08-03 15:45:00,22.66,-0.0035180299032541162,22.6875,23.6543,-1.0,-0.0035180299032541162
2015-08-05 10:30:00,22.95,0.01279788172992058,22.7575,23.635899999999996,1.0,-0.01279788172992058
2015-08-05 11:00:00,22.95,0.0,22.825,23.617400000000004,1.0,0.0
2015-08-05 11:45:00,22.92,-0.0013071895424835445,22.87,23.5986,-1.0,-0.0013071895424835445
2015-08-05 13:15:00,22.86,-0.002617801047120505,22.92,23.5821,-1.0,0.002617801047120505
2015-08-05 14:45:00,22.87,0.0004374453193352057,22.9,23.5674,1.0,-0.0004374453193352057
2015-08-06 10:00:00,22.64,-0.010056843025798012,22.822499999999998,23.552400000000002,-1.0,-0.010056843025798012
2015-08-06 12:15:00,22.58,-0.0026501766784453595,22.737499999999997,23.5368,-1.0,0.0026501766784453595
2015-08-07 11:30:00,22.48,-0.004428697962798878,22.6425,23.519900000000003,-1.0,0.004428697962798878
2015-08-07 15:30:00,22.5,0.000889679715302405,22.549999999999997,23.5028,1.0,-0.000889679715302405
2015-08-11 12:00:00,22.44,-0.002666666666666595,22.5,23.4848,-1.0,-0.002666666666666595
2015-08-12 09:30:00,22.13,-0.013814616755793319,22.3875,23.462400000000002,-1.0,0.013814616755793319
2015-08-12 09:45:00,22.08,-0.00225937641211027,22.2875,23.439100000000003,-1.0,0.00225937641211027
2015-08-12 10:00:00,22.09,0.00045289855072461194,22.185000000000002,23.415699999999998,1.0,-0.00045289855072461194
2015-08-12 10:15:00,22.09,0.0,22.0975,23.392799999999998,1.0,0.0
2015-08-12 10:30:00,22.11,0.0009053870529651675,22.092499999999998,23.3701,1.0,0.0009053870529651675
2015-08-12 11:00:00,22.09,-0.0009045680687471691,22.095,23.347099999999998,-1.0,-0.0009045680687471691
2015-08-12 11:30:00,22.07,-0.0009053870529651675,22.089999999999996,23.3239,-1.0,0.0009053870529651675
2015-08-12 13:00:00,22.15,0.0036248300860897142,22.105,23.302400000000002,1.0,-0.0036248300860897142
2015-08-12 13:15:00,22.11,-0.0018058690744920947,22.105,23.28,-1.0,-0.0018058690744920947
2015-08-12 13:45:00,22.13,0.0009045680687471691,22.115,23.2575,1.0,-0.0009045680687471691
2015-08-12 14:45:00,22.13,0.0,22.129999999999995,23.2355,1.0,0.0
2015-08-12 15:30:00,22.24,0.004970628106642616,22.1525,23.2154,1.0,0.004970628106642616
2015-08-13 09:30:00,22.15,-0.004046762589928088,22.162499999999998,23.1933,-1.0,-0.004046762589928088
2015-08-13 10:15:00,22.21,0.0027088036117381975,22.1825,23.1748,1.0,-0.0027088036117381975
2015-08-13 11:15:00,22.26,0.002251238180999593,22.214999999999996,23.1565,1.0,0.002251238180999593
2015-08-13 13:30:00,22.3,0.0017969451931716396,22.23,23.1391,1.0,0.0017969451931716396
2015-08-13 14:00:00,22.3,0.0,22.267500000000002,23.120099999999997,1.0,0.0
2015-08-14 11:30:00,22.29,-0.0004484304932735883,22.2875,23.101599999999998,-1.0,-0.0004484304932735883
2015-08-14 12:00:00,22.23,-0.0026917900403767847,22.28,23.0834,-1.0,0.0026917900403767847
2015-08-14 13:00:00,22.25,0.0008996851102114345,22.2675,23.062199999999997,1.0,-0.0008996851102114345
2015-08-14 15:00:00,22.28,0.001348314606741674,22.2625,23.038400000000003,1.0,0.001348314606741674
2015-08-14 15:15:00,22.28,0.0,22.259999999999998,23.0146,1.0,0.0
2015-08-14 15:45:00,22.24,-0.0017953321364453378,22.262500000000003,22.989700000000003,-1.0,-0.0017953321364453378
2015-08-21 10:30:00,21.1,-0.0512589928057553,21.975,22.9548,-1.0,0.0512589928057553
2015-08-21 10:45:00,21.1,0.0,21.68,22.9197,1.0,-0.0
2015-08-21 11:30:00,21.02,-0.0037914691943128354,21.365000000000002,22.885299999999997,-1.0,-0.0037914691943128354
2015-08-21 12:00:00,21.04,0.0009514747859180606,21.065,22.8504,1.0,-0.0009514747859180606
2015-08-21 14:15:00,20.97,-0.0033269961977185902,21.0325,22.816000000000003,-1.0,-0.0033269961977185902
2015-08-21 14:30:00,20.97,0.0,21.0,22.781399999999998,1.0,-0.0
2015-08-21 15:30:00,20.73,-0.011444921316165924,20.927500000000002,22.7439,-1.0,-0.011444921316165924
2015-08-21 15:45:00,20.76,0.0014471780028944004,20.857499999999998,22.708500000000004,1.0,-0.0014471780028944004
2015-08-25 10:45:00,20.75,-0.0004816955684008306,20.8025,22.675600000000003,-1.0,-0.0004816955684008306
2015-08-25 13:15:00,20.71,-0.001927710843373398,20.7375,22.642299999999995,-1.0,0.001927710843373398
2015-08-25 15:00:00,20.58,-0.0062771607918881145,20.7,22.6077,-1.0,0.0062771607918881145
2015-08-25 15:45:00,20.29,-0.014091350826044624,20.5825,22.5687,-1.0,0.014091350826044624
2015-08-27 09:45:00,21.23,0.046328240512567787,20.7025,22.539700000000003,1.0,-0.046328240512567787
2015-08-27 10:15:00,21.21,-0.0009420631182288641,20.8275,22.5107,-1.0,-0.0009420631182288641
2015-08-27 10:30:00,21.24,0.0014144271570013522,20.9925,22.4816,1.0,-0.0014144271570013522
2015-08-27 10:45:00,21.33,0.004237288135593209,21.252499999999998,22.453599999999998,1.0,0.004237288135593209
2015-08-27 11:00:00,21.39,0.002812939521800395,21.2925,22.426400000000005,1.0,0.002812939521800395
2015-08-27 11:45:00,21.42,0.0014025245441795509,21.345,22.405699999999996,1.0,0.0014025245441795509
2015-08-27 12:15:00,21.48,0.0028011204481792618,21.405,22.383899999999997,1.0,0.0028011204481792618
2015-08-27 13:15:00,21.56,0.003724394785847185,21.462500000000002,22.3652,1.0,0.003724394785847185
2015-08-27 14:30:00,21.44,-0.0055658627087197265,21.475,22.3462,-1.0,-0.0055658627087197265
2015-08-27 15:30:00,21.42,-0.000932835820895539,21.475,22.331300000000002,-1.0,0.000932835820895539
2015-08-28 11:30:00,21.45,0.0014005602240896309,21.4675,22.315400000000004,1.0,-0.0014005602240896309
2015-08-28 14:15:00,21.33,-0.005594405594405605,21.41,22.297000000000004,-1.0,-0.005594405594405605
2015-08-28 14:45:00,21.36,0.0014064697609001975,21.39,22.279199999999996,1.0,-0.0014064697609001975
2015-08-28 15:45:00,21.38,0.000936329588014928,21.38,22.2665,1.0,0.000936329588014928
2015-09-01 09:30:00,20.86,-0.024321796071094415,21.232499999999998,22.2485,-1.0,-0.024321796071094415
2015-09-01 10:15:00,20.76,-0.004793863854266389,21.09,22.229599999999994,-1.0,0.004793863854266389
2015-09-01 13:15:00,20.65,-0.005298651252408582,20.912499999999998,22.2106,-1.0,0.005298651252408582
2015-09-01 14:30:00,20.69,0.0019370460048426796,20.740000000000002,22.1922,1.0,-0.0019370460048426796
2015-09-01 15:00:00,20.68,-0.00048332527791206115,20.695,22.173999999999996,-1.0,-0.00048332527791206115
2015-09-01 15:45:00,20.68,0.0,20.674999999999997,22.1565,1.0,-0.0
2015-09-04 11:15:00,20.77,0.004352030947775587,20.705000000000002,22.129500000000004,1.0,0.004352030947775587
2015-09-04 11:30:00,20.76,-0.000481463649494418,20.7225,22.1026,-1.0,-0.000481463649494418
2015-09-04 13:45:00,20.61,-0.007225433526011682,20.705,22.074,-1.0,0.007225433526011682
2015-09-04 14:15:00,20.56,-0.002426006792819013,20.675,22.0443,-1.0,0.002426006792819013
2015-09-04 14:45:00,20.54,-0.0009727626459143934,20.6175,22.0143,-1.0,0.0009727626459143934
2015-09-11 12:15:00,21.31,0.03748782862706901,20.755,21.991799999999998,1.0,-0.03748782862706901
2015-09-11 13:45:00,21.3,-0.000469263256686947,20.9275,21.9694,-1.0,-0.000469263256686947
2015-09-11 14:15:00,21.3,0.0,21.112499999999997,21.946800000000003,1.0,-0.0
2015-09-11 14:45:00,21.33,0.0014084507042251282,21.310000000000002,21.9234,1.0,0.0014084507042251282
2015-09-11 15:45:00,21.35,0.0009376465072667983,21.32,21.9012,1.0,0.0009376465072667983
2015-09-14 10:30:00,21.28,-0.003278688524590123,21.315,21.878600000000002,-1.0,-0.003278688524590123
2015-09-14 11:00:00,21.27,-0.00046992481203012026,21.3075,21.858500000000003,-1.0,0.00046992481203012026
2015-09-14 13:15:00,21.21,-0.0028208744710859213,21.2775,21.8398,-1.0,0.0028208744710859213
2015-09-14 13:45:00,21.26,0.0023573785950024018,21.255000000000003,21.8228,1.0,-0.0023573785950024018
2015-09-14 15:45:00,21.22,-0.0018814675446849893,21.240000000000002,21.805899999999998,-1.0,-0.0018814675446849893
2015-09-15 10:45:00,21.45,0.01083883129123464,21.285,21.7944,1.0,-0.01083883129123464
2015-09-15 11:00:00,21.45,0.0,21.345,21.7837,1.0,0.0
2015-09-15 14:00:00,21.5,0.002331002331002363,21.405,21.774099999999997,1.0,0.002331002331002363
2015-09-15 15:45:00,21.51,0.00046511627906986597,21.477500000000003,21.7638,1.0,0.00046511627906986597
2015-09-17 10:15:00,21.8,0.01348210134821004,21.565,21.7556,1.0,0.01348210134821004
2015-09-17 11:30:00,21.79,-0.0004587155963303724,21.65,21.7472,-1.0,-0.0004587155963303724
2015-09-17 12:30:00,21.79,0.0,21.7225,21.739100000000004,1.0,-0.0
2015-09-17 13:00:00,21.81,0.0009178522257915489,21.7975,21.730300000000003,1.0,0.0009178522257915489
